name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,237,1125092707,,55.271066,25.204439,,,,,
,238,1125092727,,55.270630,25.203720,,,,,
,239,1132287254,,55.272264,25.206434,,,,,
,240,1125092876,,55.268080,25.206124,,,,,
,241,1125092909,,55.269757,25.205168,,,,,
,242,1123415972,,55.274236,25.202692,,,,,
,243,2579033385,,55.268506,25.200908,,,,,
,244,1125093044,,55.269826,25.202340,,,,,
,245,1125093071,,55.272003,25.203339,,,,,
,246,1125093080,,55.273238,25.204610,,,,,
,247,1132300041,,55.274154,25.205977,,,,,
,248,648477254,,55.277368,25.201188,,,,,
,249,8871912825,,55.277290,25.201073,,,,,
,250,10068208811,,55.277272,25.201043,,,,,
,251,647981955,,55.276929,25.200557,,,,,
,252,1125069071,,55.276450,25.200099,,,,,
,253,1752986066,,55.276265,25.199999,,,,,
,254,7047271478,signal,55.273550,25.199238,,,,,
,255,3852655218,,55.273344,25.199184,,,,,
,256,7027017565,signal,55.272291,25.198834,,,,,
,257,647981987,,55.272069,25.198733,,,,,
,258,9050058345,,55.277762,25.201050,,,,,
,259,10060736587,,55.284567,25.200261,,,,,
,260,1121799684,,55.284766,25.201472,,,,,
,261,10060736600,,55.284837,25.201895,,,,,
,262,1132269476,,55.284235,25.198142,,,,,
,263,1132269486,,55.283559,25.197456,,,,,
,264,1132281236,,55.293405,25.194665,,,,,
,265,1132300168,,55.274720,25.203110,,,,,
,266,1103158320,,55.272104,25.205768,,,,,
,267,1103158329,,55.270693,25.205715,,,,,
,268,1103158338,,55.269730,25.204208,,,,,
,269,4781562501,,55.272885,25.204220,,,,,
,270,9803546050,,55.272485,25.204633,,,,,
,271,10058480917,,55.275376,25.202464,,,,,
,272,3966148420,,55.274991,25.203269,,,,,
,273,1985199988,,55.273405,25.204184,,,,,
,274,1132292073,,55.272998,25.204758,,,,,
,275,1132292085,,55.273000,25.207516,,,,,
,276,1132287252,,55.272191,25.205055,,,,,
,277,1164318744,,55.272170,25.206262,,,,,
,278,1132292181,,55.272680,25.205404,,,,,
,279,1132299988,,55.273508,25.204825,,,,,
,280,2396987815,,55.277928,25.203797,,,,,
,281,3966148424,,55.275852,25.204122,,,,,
,282,3966148428,,55.275565,25.204231,,,,,
,283,7964712935,,55.275442,25.204287,,,,,
,284,5025758620,signal,55.275346,25.204333,,,,,
,285,3966148444,,55.274102,25.204936,,,,,
,286,1123405212,,55.270219,25.198966,,,,,
,287,5694825565,,55.271638,25.199298,,,,,
,288,1804775224,,55.272646,25.198329,,,,,
,289,1804775290,,55.272594,25.198346,,,,,
,290,1139530088,,55.272252,25.198632,,,,,
,291,1139530087,signal,55.272329,25.198534,,,,,
,292,1139530199,,55.265482,25.194762,,,,,
,293,1139530214,,55.265627,25.195030,,,,,
,294,1140037290,,55.285840,25.183056,,,,,
,295,1140037299,,55.282337,25.181421,,,,,
,296,548022445,,55.280008,25.193556,,,,,
,297,647981928,,55.280113,25.193393,,,,,
,298,4520675651,signal,55.279925,25.193683,,,,,
,299,1151484760,,55.279512,25.194356,,,,,
,300,1151485326,,55.277343,25.187989,,,,,
,301,1151485336,,55.277524,25.188113,,,,,
,302,3851764117,,55.277266,25.187991,,,,,
,303,1151485304,,55.277100,25.188112,,,,,
,304,799217257,,55.277104,25.188291,,,,,
,305,1151485283,,55.277344,25.188404,,,,,
,306,4911642668,,55.277529,25.188268,,,,,
,307,1151484700,,55.280212,25.193454,,,,,
,308,1151484705,,55.280111,25.193616,,,,,
,309,1151484818,,55.281334,25.192151,,,,,
,310,6008588817,,55.281122,25.191886,,,,,
,311,10050620708,,55.284778,25.194588,,,,,
,312,6008579357,,55.284709,25.194501,,,,,
,313,6008579369,,55.281426,25.192254,,,,,
,314,2556846665,,55.280410,25.191209,,,,,
,315,6008579368,,55.281637,25.192457,,,,,
,316,10050620696,,55.282830,25.193172,,,,,
,317,8768068856,signal,55.284901,25.194729,,,,,
,318,6008593681,signal,55.284984,25.194837,,,,,
,319,10044864015,,55.280414,25.190785,,,,,
,320,3852528671,,55.280969,25.190427,,,,,
Burj Views turning circle,321,4212587378,,55.281419,25.191297,,,,,
,322,1151486065,,55.277628,25.187802,,,,,
,323,10094538650,,55.277667,25.187735,,,,,
,324,1152457520,,55.279216,25.213981,,,,,
,325,1132269425,,55.275977,25.199581,,,,,
,326,1123416122,,55.273741,25.203056,,,,,
,327,1125093105,,55.274495,25.202744,,,,,
,328,1123416088,,55.271522,25.203319,,,,,
,329,1164318865,,55.269916,25.203001,,,,,
,330,1164318905,,55.272006,25.205049,,,,,
,331,1164318921,,55.269757,25.205664,,,,,
,332,1029418596,,55.268233,25.205882,,,,,
,333,3028102237,,55.269919,25.204778,,,,,
,334,1029418559,,55.258138,25.192427,,,,,
,335,1029418219,,55.257336,25.192363,,,,,
,336,3852409880,,55.259097,25.185211,,,,,
,337,2601551943,,55.261451,25.184133,,,,,
,338,4913269356,,55.279530,25.187383,,,,,
,339,5801769306,,55.279514,25.187568,,,,,
,340,10050862291,,55.276666,25.186298,,,,,
,341,10050862254,,55.277897,25.187209,,,,,
,342,10050862285,,55.276557,25.186874,,,,,
,343,1140037169,,55.281280,25.180765,,,,,
,344,1868747050,,55.278411,25.179057,,,,,
,345,647954787,,55.273731,25.175434,,,,,
,346,638353575,,55.280249,25.179910,,,,,
,347,9074620795,,55.268182,25.199916,,,,,
,348,5802374158,,55.270008,25.200449,,,,,
,349,9074620783,,55.267974,25.199632,,,,,
,350,7684936291,,55.266944,25.197962,,,,,
,351,5687187673,,55.269245,25.197235,,,,,
,352,4166868757,,55.266711,25.197771,,,,,
,353,4166868774,,55.266885,25.197757,,,,,
,354,4166868777,,55.266904,25.197767,,,,,
,355,4166868779,,55.266967,25.197907,,,,,
,356,1684966153,,55.266959,25.197935,,,,,
,357,2163709825,,55.284557,25.208131,,,,,
,358,3966148437,,55.283931,25.204477,,,,,
,359,3966148427,,55.283873,25.204142,,,,,
,360,10060937265,,55.283705,25.203141,,,,,
,361,1752986064,,55.267160,25.197769,,,,,
,362,5170200871,,55.272801,25.197064,,,,,
,363,1804775342,,55.272971,25.196794,,,,,
,364,10060244337,,55.272595,25.197437,,,,,
,365,1804775312,,55.272536,25.198063,,,,,
,366,10060572257,,55.273946,25.198037,,,,,
,367,1804775275,,55.274361,25.198383,,,,,
,368,1804775316,,55.274268,25.198382,,,,,
,369,10060572270,,55.274044,25.198274,,,,,
,370,1804775147,,55.273958,25.198129,,,,,
,371,11763353894,,55.272897,25.197183,,,,,
,372,10060244341,,55.272767,25.197975,,,,,
,373,10060244339,,55.273087,25.197119,,,,,
,374,1139530049,,55.272374,25.198334,,,,,
,375,1804775175,,55.272511,25.198130,,,,,
,376,647982444,,55.272157,25.198583,,,,,
,377,1804775222,,55.272780,25.198330,,,,,
,378,11763353898,,55.272735,25.198339,,,,,
,379,1804775168,,55.272898,25.198236,,,,,
,380,10060554403,,55.273954,25.198400,,,,,
,381,10060244377,,55.273859,25.198478,,,,,
,382,1139530106,,55.271866,25.198412,,,,,
,383,1804775336,,55.273226,25.198387,,,,,
,384,1139530146,,55.272603,25.198797,,,,,
,385,10060244322,,55.273696,25.196693,,,,,
,386,1844059075,,55.264831,25.185961,,,,,
,387,1844059145,,55.265278,25.186012,,,,,
,388,3482721240,,55.285479,25.183786,,,,,
,389,1844059120,,55.287169,25.185645,,,,,
,390,7489083580,,55.265588,25.186070,,,,,
,391,1844058780,,55.265163,25.186387,,,,,
,392,1844058872,,55.265388,25.186846,,,,,
,393,1684966075,,55.264680,25.186753,,,,,
,394,1868747061,,55.271144,25.181445,,,,,
,395,10002326439,,55.270933,25.181283,,,,,
,396,10002326438,,55.269118,25.180404,,,,,
,397,11876066903,,55.266282,25.180350,,,,,
,398,1844058754,,55.265725,25.180442,,,,,
,399,1844058824,,55.264443,25.186922,,,,,
,400,1684966079,,55.264471,25.187709,,,,,
,401,1844058958,,55.288000,25.191860,,,,,
,402,1844058752,,55.289087,25.191003,,,,,
,403,1844058817,,55.289549,25.190593,,,,,
,404,1844059122,,55.288078,25.191989,,,,,
,405,2605728180,,55.282634,25.186073,,,,,
,406,2605728191,,55.282096,25.185512,,,,,
,407,2556846549,,55.278360,25.184454,,,,,
,408,1861384431,,55.288848,25.194748,,,,,
,409,1861384204,,55.287481,25.193698,,,,,
,410,10060937244,,55.291088,25.201296,,,,,
,411,11921545049,,55.288351,25.201669,,,,,
,412,10060736607,,55.285366,25.202195,,,,,
,413,1844058634,,55.262745,25.185834,,,,,
,414,2538188984,,55.261698,25.180704,,,,,
,415,1844058624,,55.287237,25.185733,,,,,
,416,1844058786,,55.288830,25.187572,,,,,
,417,1861384221,,55.286557,25.193189,,,,,
,418,1861384139,,55.288994,25.194673,,,,,
,419,1684966081,,55.265393,25.188474,,,,,
,420,3852524795,,55.267373,25.189439,,,,,
,421,3852524793,,55.267748,25.189587,,,,,
,422,4768385698,,55.268419,25.189946,,,,,
,423,1844059195,,55.265415,25.186698,,,,,
,424,4768207862,,55.264495,25.186624,,,,,
,425,1844059159,,55.264684,25.185970,,,,,
,426,1684966100,,55.264256,25.187779,,,,,
,427,1844058733,,55.263259,25.187877,,,,,
,428,1844059157,,55.265026,25.186218,,,,,
,429,3852409884,,55.265786,25.185959,,,,,
,430,7590166133,,55.269992,25.200357,,,,,
,431,7590166139,,55.270136,25.200480,,,,,
,432,7590166125,,55.270201,25.200408,,,,,
,433,5802374159,,55.270141,25.200301,,,,,
,434,7590166129,,55.270108,25.200292,,,,,
,435,1868747054,,55.275277,25.178665,,,,,
,436,2600390671,,55.274247,25.179167,,,,,
,437,2600390586,,55.275284,25.178364,,,,,
,438,3284029029,,55.287532,25.196041,,,,,
,439,9007474564,,55.286419,25.196622,,,,,
,440,2153338198,,55.285530,25.197089,,,,,
,441,9007078451,,55.284803,25.197467,,,,,
,442,5025649008,signal,55.284235,25.197776,,,,,
,443,9007111776,,55.283984,25.197910,,,,,
,444,799217375,,55.274465,25.202224,,,,,
,445,2141205361,,55.260346,25.189851,,,,,
,446,2141205358,,55.260331,25.189563,,,,,
,447,2153338203,,55.283855,25.197738,,,,,
,448,2153338206,,55.283841,25.197886,,,,,
,449,5742241423,,55.284032,25.198105,,,,,
,450,2153338205,,55.283973,25.197752,,,,,
,451,10068275561,,55.283984,25.197670,,,,,
,452,2153338209,,55.283786,25.198016,,,,,
,453,1132269504,,55.283463,25.198196,,,,,
,454,10068208808,,55.284064,25.197727,,,,,
,455,6803033084,,55.283735,25.197896,,,,,
,456,2153338208,signal,55.283789,25.197886,,,,,
,457,3654761498,,55.269467,25.198248,,,,,
,458,3654761497,,55.269190,25.198146,,,,,
,459,2453269468,,55.262097,25.196701,,,,,
,460,2453269470,,55.268747,25.205400,,,,,
,461,2453269472,,55.267950,25.204186,,,,,
,462,1029418258,,55.268830,25.205354,,,,,
,463,2453269471,,55.267053,25.202891,,,,,
,464,9983022418,,55.268228,25.204267,,,,,
,465,2453269476,,55.268912,25.205342,,,,,
,466,9983022415,,55.268128,25.204120,,,,,
,467,2453269482,,55.269127,25.203632,,,,,
,468,7047441305,,55.268334,25.204113,,,,,
,469,2492096995,signal,55.264493,25.199348,,,,,
,470,3851764121,,55.276342,25.186013,,,,,
,471,1151485381,,55.277450,25.184941,,,,,
,472,647982630,,55.275875,25.186322,,,,,
,473,1684966091,,55.268429,25.190093,,,,,
,474,1684966098,,55.265372,25.188650,,,,,
,475,1739389250,,55.272595,25.192453,,,,,
,476,4882735117,,55.273098,25.192213,,,,,
,477,927226593,,55.271592,25.192208,,,,,
,478,927226583,,55.273986,25.190855,,,,,
,479,2500065406,,55.273926,25.190676,,,,,
,480,3851708629,,55.269294,25.190763,,,,,
,481,6841649523,,55.268402,25.191880,,,,,
,482,8996143737,,55.268023,25.192845,,,,,
,483,6532681374,,55.267966,25.193203,,,,,
,484,3851708621,,55.267869,25.193596,,,,,
,485,6008588816,,55.281255,25.191830,,,,,
,486,1151484944,,55.281476,25.192065,,,,,
,487,10044864005,,55.280346,25.191027,,,,,
,488,3852528673,,55.280195,25.190907,,,,,
,489,2556846672,,55.282539,25.191519,,,,,
,490,2556846670,,55.282662,25.191038,,,,,
,491,2556846580,,55.277901,25.185190,,,,,
,492,5801769298,,55.277690,25.185145,,,,,
,493,1861384162,,55.278441,25.184754,,,,,
,494,2556846539,,55.278106,25.184265,,,,,
,495,2556846542,,55.277673,25.184285,,,,,
,496,1844058972,,55.277408,25.184572,,,,,
,497,2556846576,,55.277595,25.185093,,,,,
,498,1844058819,,55.271584,25.187677,,,,,
,499,2556846618,,55.275795,25.186374,,,,,
,500,3851764139,,55.275547,25.186111,,,,,
,501,3852524843,,55.275234,25.185754,,,,,
,502,3851764122,,55.274909,25.185399,,,,,
,503,1866463057,,55.279014,25.184059,,,,,
,504,2556846531,,55.276690,25.184280,,,,,
,505,2556846593,,55.276499,25.186151,,,,,
,506,2556846621,,55.276205,25.186681,,,,,
,507,2601559285,,55.283808,25.190887,,,,,
,508,2601559286,,55.283969,25.190444,,,,,
,509,2556849909,,55.286530,25.192244,,,,,
,510,2605728197,,55.286337,25.192992,,,,,
,511,2556864364,,55.279452,25.186872,,,,,
,512,2556864359,,55.278698,25.186018,,,,,
,513,2556864367,,55.279935,25.187490,,,,,
مخرج 50 شمال,514,2579033378,,55.264217,25.195922,,,,,
,515,4781562504,,55.266476,25.198162,,,,,
,516,1844058986,,55.283357,25.182516,,,,,
,517,5742295474,,55.286724,25.185670,,,,,
,518,2600390535,,55.274644,25.178448,,,,,
,519,2600390708,,55.277269,25.181246,,,,,
,520,2600390667,,55.277566,25.180954,,,,,
,521,2600390574,,55.261438,25.191760,,,,,
,522,2601519977,,55.261476,25.191721,,,,,
,523,2600390619,,55.261534,25.191941,,,,,
,524,1752986043,,55.261450,25.191894,,,,,
,525,2601519966,,55.261677,25.191864,,,,,
,526,2600390682,,55.261600,25.191706,,,,,
,527,2600390679,,55.270712,25.176886,,,,,
,528,5818624656,,55.262584,25.193430,,,,,
,529,2600390585,,55.275193,25.179110,,,,,
,530,2600390688,,55.274668,25.179109,,,,,
,531,4886438495,,55.270658,25.177335,,,,,
,532,1844058626,,55.277929,25.181206,,,,,
,533,3852409879,,55.261751,25.183949,,,,,
,534,3852409883,,55.261964,25.183903,,,,,
,535,3852409882,,55.261980,25.184085,,,,,
,536,2601551934,,55.261808,25.184109,,,,,
,537,1844059101,,55.264195,25.185075,,,,,
,538,2601551942,,55.262250,25.184005,,,,,
,539,1866463052,,55.261825,25.180749,,,,,
,540,1844059128,,55.262879,25.185768,,,,,
,541,4764846037,,55.262943,25.179850,,,,,
,542,3203400210,,55.262850,25.179745,,,,,
,543,5815379454,,55.263532,25.179339,,,,,
,544,2594091834,,55.264026,25.179197,,,,,
,545,4912923802,,55.264193,25.179145,,,,,
,546,3203400208,,55.264506,25.179042,,,,,
,547,5796902947,,55.269620,25.177190,,,,,
,548,1844058731,,55.284113,25.190740,,,,,
,549,1844058953,,55.284260,25.190666,,,,,
,550,2601559289,,55.284326,25.190777,,,,,
,551,4088800999,,55.284179,25.190853,,,,,
,552,2605728206,,55.283727,25.191744,,,,,
,553,2605728196,,55.284962,25.192558,,,,,
,554,4771508121,,55.280491,25.187426,,,,,
,555,3853043447,,55.280035,25.186935,,,,,
,556,2605728198,,55.282927,25.190824,,,,,
,557,2605728202,,55.283615,25.190983,,,,,
,558,2605728203,,55.283737,25.191090,,,,,
,559,2605728207,,55.285814,25.192872,,,,,
,560,2605728214,,55.286046,25.192179,,,,,
,561,10017795089,,55.288029,25.192010,,,,,
,562,2659456532,,55.287987,25.192321,,,,,
,563,2659456542,,55.287691,25.192123,,,,,
,564,3852409929,,55.262375,25.188533,,,,,
,565,4768207833,signal,55.262107,25.188734,,,,,
,566,2141205349,,55.262023,25.188798,,,,,
,567,90101233,,55.266336,25.198342,,,,,
,568,95057679,,55.273266,25.208682,,,,,
,569,9838788951,,55.262065,25.193995,,,,,
,570,117764246,,55.259719,25.200211,,,,,
,571,117764256,,55.260893,25.199527,,,,,
,572,117763653,,55.261489,25.199171,,,,,
,573,117765571,,55.261938,25.198844,,,,,
,574,4924401931,,55.263017,25.198027,,,,,
,575,9075848782,,55.259153,25.200545,,,,,
,576,9075848766,,55.262377,25.200250,,,,,
