o_zone_id,d_zone_id,dist_km,volume
3,15,2.662175389327755,0.0
3,16,3.4690773381406936,0.0
3,17,4.354393783730907,0.0
3,18,5.278818116062728,0.0
3,19,6.224951725014591,0.0
3,20,4.628566355005021,0.0
3,21,4.059022124290185,0.0
3,22,3.6751708892152335,0.0
3,23,3.5379779367287854,0.0
3,24,3.6751708892152335,0.0
3,25,4.059022124290185,0.0
3,26,4.628566355005021,0.0
3,27,5.324544930316736,0.0
3,28,6.103860844819129,0.0
3,29,6.938489889255935,0.0
3,30,6.088628656234099,0.0
3,31,5.667696812099479,0.0
3,32,5.39940923548983,0.0
3,33,5.306966905630867,0.0
3,34,5.39940923548983,0.0
3,35,5.667696812099479,0.0
3,36,6.088628656234099,0.0
3,37,6.633208525188939,0.0
3,38,7.2737168209171985,0.0
3,39,7.987108489691827,0.0
3,40,7.679701478584075,0.0
3,41,7.350412058474645,0.0
3,42,7.145558271030942,0.0
3,43,7.075955873649719,0.0
3,44,7.145558271030942,0.0
3,45,7.350412058474645,0.0
3,46,7.679701478584075,0.0
3,47,8.118298779643265,0.0
3,48,8.649591795352984,0.0
3,49,9.257634913901057,0.0
3,50,9.335034771450832,0.0
3,51,9.066033943376693,0.0
3,52,8.9007319819562,0.0
3,53,8.844944842528859,0.0
3,54,8.9007319819562,0.0
3,55,9.066033943376693,0.0
3,56,9.335034771450832,0.0
3,57,9.699110163120933,0.0
3,58,10.148032457066588,0.0
3,59,10.671098748586102,0.0
3,60,11.025723425106579,0.0
3,61,10.798890184477942,0.0
3,62,10.66047374708665,0.0
3,63,10.613933810954894,0.0
3,64,10.66047374708665,0.0
3,65,10.798890184477942,0.0
3,66,11.025723425106579,0.0
3,67,11.335666895354851,0.0
3,68,11.722129923085546,0.0
3,69,12.177829646849661,0.0
3,70,12.737696942250626,0.0
3,71,12.541839207405378,0.0
3,72,12.422842472354501,0.0
3,73,12.38292277928844,0.0
3,74,12.422842472354501,0.0
3,75,12.541839207405378,0.0
3,76,12.737696942250626,0.0
3,77,13.006944033095426,0.0
3,78,13.345139182177233,0.0
3,79,13.747194747307635,0.0
3,80,14.463399089158061,0.0
3,81,14.2911887519712,0.0
3,82,14.18685918638941,0.0
3,83,14.151911747881007,0.0
3,84,14.18685918638941,0.0
3,85,14.2911887519712,0.0
3,86,14.463399089158061,0.0
3,87,14.701104902197601,0.0
3,88,15.001193029416266,0.0
3,89,15.360007618798123,0.0
3,90,16.19844271897017,0.0
3,91,16.04484543158333,0.0
3,92,15.95197718004389,0.0
3,93,15.920900716513954,0.0
3,94,15.95197718004389,0.0
3,95,16.04484543158333,0.0
3,96,16.19844271897017,0.0
3,97,16.41106397277043,0.0
3,98,16.680452256762507,0.0
3,99,17.003909750414703,0.0
4,0,3.9786121779101586,0.0
4,1,2.983959137892634,0.0
4,2,1.9893060918948198,0.0
4,3,0.9946530429169422,0.0
4,4,0.0,0.0
4,5,0.9946530429169422,0.0
4,6,1.9893060918948198,0.0
4,7,2.983959137892634,0.0
4,8,3.9786121779101586,0.0
4,9,4.973265212571632,0.0
4,10,4.354393783730907,0.0
4,11,3.4690773381406936,0.0
4,12,2.662175389327755,0.0
4,13,2.0294792248305655,0.0
4,14,1.768988967237887,0.0
4,15,2.0294792248305655,0.0
4,16,2.662175389327755,0.0
4,17,3.4690773381406936,0.0
4,18,4.354393783730907,0.0
4,19,5.278818116062728,0.0
4,20,5.324544930316736,0.0
4,21,4.628566355005021,0.0
4,22,4.059022124290185,0.0
4,23,3.6751708892152335,0.0
4,24,3.5379779367287854,0.0
4,25,3.6751708892152335,0.0
4,26,4.059022124290185,0.0
4,27,4.628566355005021,0.0
4,28,5.324544930316736,0.0
4,29,6.103860844819129,0.0
4,30,6.633208525188939,0.0
4,31,6.088628656234099,0.0
4,32,5.667696812099479,0.0
4,33,5.39940923548983,0.0
4,34,5.306966905630867,0.0
4,35,5.39940923548983,0.0
4,36,5.667696812099479,0.0
4,37,6.088628656234099,0.0
4,38,6.633208525188939,0.0
4,39,7.2737168209171985,0.0
4,40,8.118298779643265,0.0
4,41,7.679701478584075,0.0
4,42,7.350412058474645,0.0
4,43,7.145558271030942,0.0
4,44,7.075955873649719,0.0
4,45,7.145558271030942,0.0
4,46,7.350412058474645,0.0
4,47,7.679701478584075,0.0
4,48,8.118298779643265,0.0
4,49,8.649591795352984,0.0
4,50,9.699110163120933,0.0
4,51,9.335034771450832,0.0
4,52,9.066033943376693,0.0
4,53,8.9007319819562,0.0
4,54,8.844944842528859,0.0
4,55,8.9007319819562,0.0
4,56,9.066033943376693,0.0
4,57,9.335034771450832,0.0
4,58,9.699110163120933,0.0
4,59,10.148032457066588,0.0
4,60,11.335666895354851,0.0
4,61,11.025723425106579,0.0
4,62,10.798890184477942,0.0
4,63,10.66047374708665,0.0
4,64,10.613933810954894,0.0
4,65,10.66047374708665,0.0
4,66,10.798890184477942,0.0
4,67,11.025723425106579,0.0
4,68,11.335666895354851,0.0
4,69,11.722129923085546,0.0
4,70,13.006944033095426,0.0
4,71,12.737696942250626,0.0
4,72,12.541839207405378,0.0
4,73,12.422842472354501,0.0
4,74,12.38292277928844,0.0
4,75,12.422842472354501,0.0
4,76,12.541839207405378,0.0
4,77,12.737696942250626,0.0
4,78,13.006944033095426,0.0
4,79,13.345139182177233,0.0
4,80,14.701104902197601,0.0
4,81,14.463399089158061,0.0
4,82,14.2911887519712,0.0
4,83,14.18685918638941,0.0
4,84,14.151911747881007,0.0
4,85,14.18685918638941,0.0
4,86,14.2911887519712,0.0
4,87,14.463399089158061,0.0
4,88,14.701104902197601,0.0
4,89,15.001193029416266,0.0
4,90,16.41106397277043,0.0
4,91,16.19844271897017,0.0
4,92,16.04484543158333,0.0
4,93,15.95197718004389,0.0
4,94,15.920900716513954,0.0
4,95,15.95197718004389,0.0
4,96,16.04484543158333,0.0
4,97,16.19844271897017,0.0
4,98,16.41106397277043,0.0
4,99,16.680452256762507,0.0
5,0,4.973265212571632,0.0
5,1,3.9786121779101586,0.0
5,2,2.983959137892634,0.0
5,3,1.9893060918948198,0.0
5,4,0.9946530429169422,0.0
5,5,0.0,0.0
5,6,0.9946530429169422,4.8425497661874894
5,7,1.9893060918948198,6.402650667606484
5,8,2.983959137892634,4.253496049327616
5,9,3.9786121779101586,1.8479200620837872
5,10,5.278818116062728,0.0
5,11,4.354393783730907,0.0
5,12,3.4690773381406936,0.0
5,13,2.662175389327755,0.0
5,14,2.0294792248305655,0.0
5,15,1.768988967237887,0.0
5,16,2.0294792248305655,7.292097325740597
5,17,2.662175389327755,8.047228313666446
5,18,3.4690773381406936,6.760053521305197
5,19,4.354393783730907,3.3397579578627807
5,20,6.103860844819129,0.0
5,21,5.324544930316736,0.0
5,22,4.628566355005021,0.0
5,23,4.059022124290185,0.0
5,24,3.6751708892152335,0.0
5,25,3.5379779367287854,0.0
5,26,3.6751708892152335,1.5997546121465467
5,27,4.059022124290185,2.606097944369618
5,28,4.628566355005021,2.8321985398870897
5,29,5.324544930316736,0.09863412022846309
5,30,7.2737168209171985,0.0
5,31,6.633208525188939,0.0
5,32,6.088628656234099,0.0
5,33,5.667696812099479,0.0
5,34,5.39940923548983,0.0
5,35,5.306966905630867,0.0
5,36,5.39940923548983,0.024410902604178643
5,37,5.667696812099479,0.047191217413426384
5,38,6.088628656234099,0.0
5,39,6.633208525188939,0.0
5,40,8.649591795352984,0.0
5,41,8.118298779643265,0.0
5,42,7.679701478584075,0.0
5,43,7.350412058474645,0.0
5,44,7.145558271030942,0.0
5,45,7.075955873649719,0.0
5,46,7.145558271030942,0.0
5,47,7.350412058474645,0.0
5,48,7.679701478584075,0.0
5,49,8.118298779643265,0.0
5,50,10.148032457066588,0.0
5,51,9.699110163120933,0.0
5,52,9.335034771450832,0.0
5,53,9.066033943376693,0.0
5,54,8.9007319819562,0.0
5,55,8.844944842528859,0.0
5,56,8.9007319819562,0.0
5,57,9.066033943376693,0.0
5,58,9.335034771450832,0.0
5,59,9.699110163120933,0.0
5,60,11.722129923085546,0.0
5,61,11.335666895354851,0.0
5,62,11.025723425106579,0.0
5,63,10.798890184477942,0.0
5,64,10.66047374708665,0.0
5,65,10.613933810954894,0.0
5,66,10.66047374708665,0.0
5,67,10.798890184477942,0.0
5,68,11.025723425106579,0.0
5,69,11.335666895354851,0.0
5,70,13.345139182177233,0.0
5,71,13.006944033095426,0.0
5,72,12.737696942250626,0.0
5,73,12.541839207405378,0.0
5,74,12.422842472354501,0.0
5,75,12.38292277928844,0.0
5,76,12.422842472354501,0.0
5,77,12.541839207405378,0.0
5,78,12.737696942250626,0.0
5,79,13.006944033095426,0.0
5,80,15.001193029416266,0.0
5,81,14.701104902197601,0.0
5,82,14.463399089158061,0.0
5,83,14.2911887519712,0.0
5,84,14.18685918638941,0.0
5,85,14.151911747881007,0.0
5,86,14.18685918638941,0.0
5,87,14.2911887519712,0.0
5,88,14.463399089158061,0.0
5,89,14.701104902197601,0.0
5,90,16.680452256762507,0.005958999570293021
5,91,16.41106397277043,0.0
5,92,16.19844271897017,0.0
5,93,16.04484543158333,0.0
5,94,15.95197718004389,0.0
5,95,15.920900716513954,0.0
5,96,15.95197718004389,0.0
5,97,16.04484543158333,0.0
5,98,16.19844271897017,0.0
5,99,16.41106397277043,0.0
6,0,5.967918240084981,0.0
6,1,4.973265212571632,0.0
6,2,3.9786121779101586,0.0
6,3,2.983959137892634,0.0
6,4,1.9893060918948198,0.0
6,5,0.9946530429169422,4.7908056429422565
6,6,0.0,0.0
6,7,0.9946530429169422,809.7481876169201
6,8,1.9893060918948198,534.8566949799205
6,9,2.983959137892634,231.8203367031332
6,10,6.224951725014591,0.0
6,11,5.278818116062728,0.0
6,12,4.354393783730907,0.0
6,13,3.4690773381406936,0.0
6,14,2.662175389327755,0.0
6,15,2.0294792248305655,0.0
6,16,1.768988967237887,833.292654079029
6,17,2.0294792248305655,965.2456407044624
6,18,2.662175389327755,828.3043240241843
6,19,3.4690773381406936,412.8747069597646
6,20,6.938489889255935,0.0
6,21,6.103860844819129,0.0
6,22,5.324544930316736,0.0
6,23,4.628566355005021,0.0
6,24,4.059022124290185,0.0
6,25,3.6751708892152335,0.0
6,26,3.5379779367287854,179.70054891354155
6,27,3.6751708892152335,302.13096820929803
6,28,4.059022124290185,336.1438862357302
6,29,4.628566355005021,11.892107153066487
6,30,7.987108489691827,0.0
6,31,7.2737168209171985,0.0
6,32,6.633208525188939,0.0
6,33,6.088628656234099,0.0
6,34,5.667696812099479,0.0
6,35,5.39940923548983,0.0
6,36,5.306966905630867,2.725893732100886
6,37,5.39940923548983,5.388288175656785
6,38,5.667696812099479,0.0
6,39,6.088628656234099,0.0
6,40,9.257634913901057,0.0
6,41,8.649591795352984,0.0
6,42,8.118298779643265,0.0
6,43,7.679701478584075,0.0
6,44,7.350412058474645,0.0
6,45,7.145558271030942,0.0
6,46,7.075955873649719,0.0
6,47,7.145558271030942,0.0
6,48,7.350412058474645,0.0
6,49,7.679701478584075,0.0
6,50,10.671098748586102,0.0
6,51,10.148032457066588,0.0
6,52,9.699110163120933,0.0
6,53,9.335034771450832,0.0
6,54,9.066033943376693,0.0
6,55,8.9007319819562,0.0
6,56,8.844944842528859,0.0
6,57,8.9007319819562,0.0
6,58,9.066033943376693,0.0
6,59,9.335034771450832,0.0
6,60,12.177829646849661,0.0
6,61,11.722129923085546,0.0
6,62,11.335666895354851,0.0
6,63,11.025723425106579,0.0
6,64,10.798890184477942,0.0
6,65,10.66047374708665,0.0
6,66,10.613933810954894,0.0
6,67,10.66047374708665,0.0
6,68,10.798890184477942,0.0
6,69,11.025723425106579,0.0
6,70,13.747194747307635,0.0
6,71,13.345139182177233,0.0
6,72,13.006944033095426,0.0
6,73,12.737696942250626,0.0
6,74,12.541839207405378,0.0
6,75,12.422842472354501,0.0
6,76,12.38292277928844,0.0
6,77,12.422842472354501,0.0
6,78,12.541839207405378,0.0
6,79,12.737696942250626,0.0
6,80,15.360007618798123,0.0
6,81,15.001193029416266,0.0
6,82,14.701104902197601,0.0
6,83,14.463399089158061,0.0
6,84,14.2911887519712,0.0
6,85,14.18685918638941,0.0
6,86,14.151911747881007,0.0
6,87,14.18685918638941,0.0
6,88,14.2911887519712,0.0
6,89,14.463399089158061,0.0
6,90,17.003909750414703,0.6317787171835274
6,91,16.680452256762507,0.0
6,92,16.41106397277043,0.0
6,93,16.19844271897017,0.0
6,94,16.04484543158333,0.0
6,95,15.95197718004389,0.0
6,96,15.920900716513954,0.0
6,97,15.95197718004389,0.0
6,98,16.04484543158333,0.0
6,99,16.19844271897017,0.0
7,0,6.962571260556661,0.0
7,1,5.967918240084981,0.0
7,2,4.973265212571632,0.0
7,3,3.9786121779101586,0.0
7,4,2.983959137892634,0.0
7,5,1.9893060918948198,6.340581428587503
7,6,0.9946530429169422,810.5593167544184
7,7,0.0,0.0
7,8,0.9946530429169422,929.5320345222143
7,9,1.9893060918948198,400.57116402323237
7,10,7.184222642395357,0.0
7,11,6.224951725014591,0.0
7,12,5.278818116062728,0.0
7,13,4.354393783730907,0.0
7,14,3.4690773381406936,0.0
7,15,2.662175389327755,0.0
7,16,2.0294792248305655,1220.5713335833123
7,17,1.768988967237887,1515.7224854984856
7,18,2.0294792248305655,1365.2689140030288
7,19,2.662175389327755,695.1760798455184
7,20,7.810720380098291,0.0
7,21,6.938489889255935,0.0
7,22,6.103860844819129,0.0
7,23,5.324544930316736,0.0
7,24,4.628566355005021,0.0
7,25,4.059022124290185,0.0
7,26,3.6751708892152335,267.77133287307765
7,27,3.5379779367287854,466.36722603946043
7,28,3.6751708892152335,535.5086287183864
7,29,4.059022124290185,19.395325990766374
7,30,8.75558634108946,0.0
7,31,7.987108489691827,0.0
7,32,7.2737168209171985,0.0
7,33,6.633208525188939,0.0
7,34,6.088628656234099,0.0
7,35,5.667696812099479,0.0
7,36,5.39940923548983,4.085964108073479
7,37,5.306966905630867,8.268231830736534
7,38,5.39940923548983,0.0
7,39,5.667696812099479,0.0
7,40,9.92833686697683,0.0
7,41,9.257634913901057,0.0
7,42,8.649591795352984,0.0
7,43,8.118298779643265,0.0
7,44,7.679701478584075,0.0
7,45,7.350412058474645,0.0
7,46,7.145558271030942,0.0
7,47,7.075955873649719,0.0
7,48,7.145558271030942,0.0
7,49,7.350412058474645,0.0
7,50,11.25797917801956,0.0
7,51,10.671098748586102,0.0
7,52,10.148032457066588,0.0
7,53,9.699110163120933,0.0
7,54,9.335034771450832,0.0
7,55,9.066033943376693,0.0
7,56,8.9007319819562,0.0
7,57,8.844944842528859,0.0
7,58,8.9007319819562,0.0
7,59,9.066033943376693,0.0
7,60,12.69531247487232,0.0
7,61,12.177829646849661,0.0
7,62,11.722129923085546,0.0
7,63,11.335666895354851,0.0
7,64,11.025723425106579,0.0
7,65,10.798890184477942,0.0
7,66,10.66047374708665,0.0
7,67,10.613933810954894,0.0
7,68,10.66047374708665,0.0
7,69,10.798890184477942,0.0
7,70,14.20769031058875,0.0
7,71,13.747194747307635,0.0
7,72,13.345139182177233,0.0
7,73,13.006944033095426,0.0
7,74,12.737696941896845,0.0
7,75,12.541839207405378,0.0
7,76,12.422842472354501,0.0
7,77,12.38292277928844,0.0
7,78,12.422842472354501,0.0
7,79,12.541839207405378,0.0
7,80,15.773541470670756,0.0
7,81,15.360007618798123,0.0
7,82,15.001193029416266,0.0
7,83,14.701104902197601,0.0
7,84,14.463399089158061,0.0
7,85,14.2911887519712,0.0
7,86,14.18685918638941,0.0
7,87,14.151911747881007,0.0
7,88,14.18685918638941,0.0
7,89,14.2911887519712,0.0
7,90,17.378417607885865,0.9146268528151723
7,91,17.003909750414703,0.0
7,92,16.680452256762507,0.0
7,93,16.41106397277043,0.0
7,94,16.19844271924837,0.0
7,95,16.04484543158333,0.0
7,96,15.95197718004389,0.0
7,97,15.920900716513954,0.0
7,98,15.95197718004389,0.0
7,99,16.04484543158333,0.0
8,0,7.957224270274495,0.0
8,1,6.962571260556661,0.0
8,2,5.967918240084981,0.0
8,3,4.973265212571632,0.0
8,4,3.9786121779101586,0.0
8,5,2.983959137892634,4.204386610319015
8,6,1.9893060918948198,534.3915559266858
8,7,0.9946530429169422,927.7942888195411
8,8,0.0,0.0
8,9,0.9946530429169422,346.78544453304846
8,10,8.151994457047635,0.0
8,11,7.184222642395357,0.0
8,12,6.224951725014591,0.0
8,13,5.278818116062728,0.0
8,14,4.354393783730907,0.0
8,15,3.4690773381406936,0.0
8,16,2.662175389327755,848.4702178515143
8,17,2.0294792248305655,1105.9603546494507
8,18,1.768988967237887,1067.9583100404348
8,19,2.0294792248305655,570.7913021860169
8,20,8.70926230281986,0.0
8,21,7.810720380098291,0.0
8,22,6.938489889255935,0.0
8,23,6.103860844819129,0.0
8,24,5.324544930316736,0.0
8,25,4.628566355005021,0.0
8,26,4.059022124290185,192.58592072629133
8,27,3.6751708892152335,346.17599775687074
8,28,3.5379779367287854,411.7688662270592
8,29,3.6751708892152335,15.391912754182208
8,30,9.56588348123602,0.0
8,31,8.75558634108946,0.0
8,32,7.987108489691827,0.0
8,33,7.2737168209171985,0.0
8,34,6.633208525188939,0.0
8,35,6.088628656234099,0.0
8,36,5.667696812099479,2.9838011474816697
8,37,5.39940923548983,6.173799549463504
8,38,5.306966905630867,0.0
8,39,5.39940923548983,0.0
8,40,10.649865932008291,0.0
8,41,9.92833686697683,0.0
8,42,9.257634913901057,0.0
8,43,8.649591795352984,0.0
8,44,8.118298779643265,0.0
8,45,7.679701478584075,0.0
8,46,7.350412058474645,0.0
8,47,7.145558271030942,0.0
8,48,7.075955873649719,0.0
8,49,7.145558271030942,0.0
8,50,11.89923538173508,0.0
